
0;12702953089;42703102829;Orkland Röde Kors;NOK;Double paid for invoice 1270295308;3647435;Orkland Røde Kors;01022023_3647435_4668;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
82;12913460932;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291346093;20000774032;Fjord Kommune;01022023_20000774032_3717;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-82;12913460932;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291346093;20000774032;Fjord Kommune;01022023_20000774032_3717;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;12913460932;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291346093;20000774032;Fjord Kommune;01022023_20000774032_3717;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
79;12913112913;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291311291;20000774032;Fjord Kommune;01022023_20000774032_4359;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-79;12913112913;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291311291;20000774032;Fjord Kommune;01022023_20000774032_4359;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;12913112913;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291311291;20000774032;Fjord Kommune;01022023_20000774032_4359;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;192100;000000
15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;192100;000000
-15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;150000;000000
15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;154910;000000
15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;154900;000000
-15761,25;;60650514915;BRING CARGO INTERNATIONAL;NOK;PN-247017
Ticket 555195789;20003777412;BRING CARGO INTERNATIONAL NORGE AS;01022023__6615;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;020223_000002_OEBS_AVST.dat;154900;000000
1168,44;11006091257;16004932785;DAIKIN AIRCONDITIONING NORWAY;NOK;Credit memo 1100613440;10012730;DAIKIN AIRCONDITIONING NORWAY AS;01022023_10012730_5729;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-1168,44;11006091257;16004932785;DAIKIN AIRCONDITIONING NORWAY;NOK;Credit memo 1100613440;10012730;DAIKIN AIRCONDITIONING NORWAY AS;01022023_10012730_5729;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;11006091257;16004932785;DAIKIN AIRCONDITIONING NORWAY;NOK;Credit memo 1100613440;10012730;DAIKIN AIRCONDITIONING NORWAY AS;01022023_10012730_5729;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
1321,09;11006127267;36336553088;T2 Safety AS;NOK;Credit Memo 1100616163 01.02.2023;20010249082;T2 SAFETY AS;01022023_20010249082_1404;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-1321,09;11006127267;36336553088;T2 Safety AS;NOK;Credit Memo 1100616163 01.02.2023;20010249082;T2 SAFETY AS;01022023_20010249082_1404;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;11006127267;36336553088;T2 Safety AS;NOK;Credit Memo 1100616163 01.02.2023;20010249082;T2 SAFETY AS;01022023_20010249082_1404;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
-251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
251,88;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
99,37;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-99,37;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;12100241012;15033753656;DIFFIA AS;NOK;Double paid for invoice 1210024101;20005086648;DIFFIA AS;01022023_20005086648_2571;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
1248,96;11415274882;15064257045;SAYCOSCARVES SAYNAB ABDULLAH C;NOK;Double paid for invoice 1141527488;20007793746;SAYCOSCARVES SAYNAB ABDULLAH CIISE;01022023_20007793746_1346;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-1248,96;11415274882;15064257045;SAYCOSCARVES SAYNAB ABDULLAH C;NOK;Double paid for invoice 1141527488;20007793746;SAYCOSCARVES SAYNAB ABDULLAH CIISE;01022023_20007793746_1346;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;11415274882;15064257045;SAYCOSCARVES SAYNAB ABDULLAH C;NOK;Double paid for invoice 1141527488;20007793746;SAYCOSCARVES SAYNAB ABDULLAH CIISE;01022023_20007793746_1346;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
17131,66;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-17131,66;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-14112,91;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
14112,91;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
-3018,75;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
3018,75;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
-14112,91;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
-3018,75;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
17131,66;11006146580;60900644151;LOG AS;NOK;Credit Memo 1100621816 10.02.2023 (SS)
Ticket 555180296;95637526;LOG AS;01022023_95637526_915;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
79;12913175704;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291317570;20000774032;Fjord Kommune;01022023_20000774032_4363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-79;12913175704;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291317570;20000774032;Fjord Kommune;01022023_20000774032_4363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;12913175704;39106578234;Fjord Kommune;NOK;Double paid for invoice 1291317570;20000774032;Fjord Kommune;01022023_20000774032_4363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
1370;12702904553;05303594355;GARDERMOGRUPPEN AV NRRL (NORSK;NOK;Double paid for invoice 1270290455;88973409;GARDERMOGRUPPEN AV NRRL (NORSK RADIO RELÆ LIGA);01022023_88973409_5067;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-1370;12702904553;05303594355;GARDERMOGRUPPEN AV NRRL (NORSK;NOK;Double paid for invoice 1270290455;88973409;GARDERMOGRUPPEN AV NRRL (NORSK RADIO RELÆ LIGA);01022023_88973409_5067;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;12702904553;05303594355;GARDERMOGRUPPEN AV NRRL (NORSK;NOK;Double paid for invoice 1270290455;88973409;GARDERMOGRUPPEN AV NRRL (NORSK RADIO RELÆ LIGA);01022023_88973409_5067;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
9528,75;10702582791;15034229039;SMARTBAR AS;NOK;Excess paid for invoice 1070258279;10026334036;SMARTBAR AS;01022023_10026334036_4390;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-9528,75;10702582791;15034229039;SMARTBAR AS;NOK;Excess paid for invoice 1070258279;10026334036;SMARTBAR AS;01022023_10026334036_4390;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290390;000000
0;10702582791;15034229039;SMARTBAR AS;NOK;Excess paid for invoice 1070258279;10026334036;SMARTBAR AS;01022023_10026334036_4390;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
-2604,31;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;290700;000000
-64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192100;000000
-64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
64,4;11006027913;94870511536;Sajaco Nordic AS;NOK;Credit Memo 1100610634 13.01.2023, Applied Overdue invoice;40073454;SAJACO NORDIC AS;01022023_40073454_1917;1712;Posten Norge AS;60030635097;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703016167;18750745896;NÄROSET IDRETTSLAG;NOK;;111836292;Næroset Idrettslag;01022023_111836292_5356;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703016167;18750745896;NÄROSET IDRETTSLAG;NOK;;111836292;Næroset Idrettslag;01022023_111836292_5356;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703016167;18750745896;NÄROSET IDRETTSLAG;NOK;;111836292;Næroset Idrettslag;01022023_111836292_5356;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703016167;18750745896;NÄROSET IDRETTSLAG;NOK;;111836292;Næroset Idrettslag;01022023_111836292_5356;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703016167;18750745896;NÄROSET IDRETTSLAG;NOK;;111836292;Næroset Idrettslag;01022023_111836292_5356;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703029459;90470500823;Kjökken-Garderobe-Bad AS;NOK;;93957843;KJØKKEN-GARDEROBE-BAD AS;01022023_93957843_5363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703029459;90470500823;Kjökken-Garderobe-Bad AS;NOK;;93957843;KJØKKEN-GARDEROBE-BAD AS;01022023_93957843_5363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703029459;90470500823;Kjökken-Garderobe-Bad AS;NOK;;93957843;KJØKKEN-GARDEROBE-BAD AS;01022023_93957843_5363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703029459;90470500823;Kjökken-Garderobe-Bad AS;NOK;;93957843;KJØKKEN-GARDEROBE-BAD AS;01022023_93957843_5363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703029459;90470500823;Kjökken-Garderobe-Bad AS;NOK;;93957843;KJØKKEN-GARDEROBE-BAD AS;01022023_93957843_5363;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12703032529;15942847049;PLEYMS HVITEVARE SERVICE;NOK;;70462999;PLEYMS HVITEVARE SERVICE;01022023_70462999_5370;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703032529;15942847049;PLEYMS HVITEVARE SERVICE;NOK;;70462999;PLEYMS HVITEVARE SERVICE;01022023_70462999_5370;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12703032529;15942847049;PLEYMS HVITEVARE SERVICE;NOK;;70462999;PLEYMS HVITEVARE SERVICE;01022023_70462999_5370;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12703032529;15942847049;PLEYMS HVITEVARE SERVICE;NOK;;70462999;PLEYMS HVITEVARE SERVICE;01022023_70462999_5370;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12703032529;15942847049;PLEYMS HVITEVARE SERVICE;NOK;;70462999;PLEYMS HVITEVARE SERVICE;01022023_70462999_5370;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12702943635;50240506049;NORSK MEDISINALDEPOT AS;NOK;;112920186;NORSK MEDISINALDEPOT AS;01022023_112920186_5376;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12702943635;50240506049;NORSK MEDISINALDEPOT AS;NOK;;112920186;NORSK MEDISINALDEPOT AS;01022023_112920186_5376;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12702943635;50240506049;NORSK MEDISINALDEPOT AS;NOK;;112920186;NORSK MEDISINALDEPOT AS;01022023_112920186_5376;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12702943635;50240506049;NORSK MEDISINALDEPOT AS;NOK;;112920186;NORSK MEDISINALDEPOT AS;01022023_112920186_5376;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12702943635;50240506049;NORSK MEDISINALDEPOT AS;NOK;;112920186;NORSK MEDISINALDEPOT AS;01022023_112920186_5376;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-1370;12702994802;35461300020;Jan Andreas Havn Tranöy;NOK;;52768801;Jan Andreas Havn Tranøy;01022023_52768801_5380;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12702994802;35461300020;Jan Andreas Havn Tranöy;NOK;;52768801;Jan Andreas Havn Tranøy;01022023_52768801_5380;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
1370;12702994802;35461300020;Jan Andreas Havn Tranöy;NOK;;52768801;Jan Andreas Havn Tranøy;01022023_52768801_5380;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-1370;12702994802;35461300020;Jan Andreas Havn Tranöy;NOK;;52768801;Jan Andreas Havn Tranøy;01022023_52768801_5380;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12702994802;35461300020;Jan Andreas Havn Tranöy;NOK;;52768801;Jan Andreas Havn Tranøy;01022023_52768801_5380;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-146;12913930520;15063088800;SUNCLASS AIRLINES APS;NOK;;20003837968;SUNCLASS AIRLINES;01022023_20003837968_5386;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913930520;15063088800;SUNCLASS AIRLINES APS;NOK;;20003837968;SUNCLASS AIRLINES;01022023_20003837968_5386;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913930520;15063088800;SUNCLASS AIRLINES APS;NOK;;20003837968;SUNCLASS AIRLINES;01022023_20003837968_5386;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-146;12913930520;15063088800;SUNCLASS AIRLINES APS;NOK;;20003837968;SUNCLASS AIRLINES;01022023_20003837968_5386;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12913930520;15063088800;SUNCLASS AIRLINES APS;NOK;;20003837968;SUNCLASS AIRLINES;01022023_20003837968_5386;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
-146;12913810458;47850700024;Kåfjord Kommune;NOK;;2168086;Kåfjord Kommune Gaivuona Suohkan;01022023_2168086_5387;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913810458;47850700024;Kåfjord Kommune;NOK;;2168086;Kåfjord Kommune Gaivuona Suohkan;01022023_2168086_5387;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
146;12913810458;47850700024;Kåfjord Kommune;NOK;;2168086;Kåfjord Kommune Gaivuona Suohkan;01022023_2168086_5387;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;192300;000000
-146;12913810458;47850700024;Kåfjord Kommune;NOK;;2168086;Kåfjord Kommune Gaivuona Suohkan;01022023_2168086_5387;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;150000;000000
0;12913810458;47850700024;Kåfjord Kommune;NOK;;2168086;Kåfjord Kommune Gaivuona Suohkan;01022023_2168086_5387;1712;Posten Norge AS;60050561731;Nordea Internal;Imported Receipts;010223_000002_OEBS_KID.dat;154910;000000
